id_pair,start_id,stop_id,start_smiles,stop_smiles
354,CHEMBL226380,CHEMBL1409883,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
355,CHEMBL226380,CHEMBL1484163,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
356,CHEMBL226380,CHEMBL1498509,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
357,CHEMBL226380,CHEMBL1498652,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
358,CHEMBL226380,CHEMBL1501990,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
359,CHEMBL226380,CHEMBL1504661,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
360,CHEMBL226380,CHEMBL1514238,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
361,CHEMBL226380,CHEMBL192627,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
362,CHEMBL226380,CHEMBL1978564,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
363,CHEMBL226380,CHEMBL295316,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,CC1=CC(=O)c2c(O)cccc2C1=O
364,CHEMBL226380,CHEMBL468167,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
365,CHEMBL226380,CHEMBL51314,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
366,CHEMBL226380,CHEMBL4159525,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
367,CHEMBL226380,CHEMBL4202828,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
368,CHEMBL2334341,CHEMBL1834893,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
369,CHEMBL2334341,CHEMBL2112315,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
370,CHEMBL2334341,CHEMBL2171447,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
371,CHEMBL2334341,CHEMBL2171448,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
372,CHEMBL2334341,CHEMBL2171449,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
373,CHEMBL2334341,CHEMBL2171450,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
374,CHEMBL2334341,CHEMBL222195,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
375,CHEMBL2334341,CHEMBL226380,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
376,CHEMBL2334341,CHEMBL2407821,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C
377,CHEMBL2334341,CHEMBL2407822,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
378,CHEMBL2334341,CHEMBL2407823,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
379,CHEMBL2334341,CHEMBL2407824,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
380,CHEMBL2334341,CHEMBL2407825,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
381,CHEMBL2334341,CHEMBL2407826,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
382,CHEMBL2334341,CHEMBL3263871,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
383,CHEMBL2334341,CHEMBL3263872,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
384,CHEMBL2334341,CHEMBL3745849,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
385,CHEMBL2334341,CHEMBL3746013,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
386,CHEMBL2334341,CHEMBL3747395,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
387,CHEMBL2334341,CHEMBL3747703,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
388,CHEMBL2334341,CHEMBL3747761,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
389,CHEMBL2334341,CHEMBL3823873,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
390,CHEMBL2334341,CHEMBL4080769,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
391,CHEMBL2334341,CHEMBL409470,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
392,CHEMBL2334341,CHEMBL4105311,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
393,CHEMBL2334341,CHEMBL452878,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
394,CHEMBL2334341,CHEMBL466792,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
395,CHEMBL2334341,CHEMBL467212,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C[C@H](\C=C\[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
396,CHEMBL2334341,CHEMBL494338,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC(C)(O)CCCC1(CC1)C2=CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
397,CHEMBL2334341,CHEMBL1356393,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,COC1=C(OC)C(=O)C(=CC1=O)C(C=C)c2ccccc2
398,CHEMBL2334341,CHEMBL1377737,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,COc1ccc(C[S+]([O-])\C(=C(\Cl)/C(=O)Nc2ccc(OC)nc2)\Cl)cc1
399,CHEMBL2334341,CHEMBL1389315,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,O=S(=O)(Nc1c(c2nc3ccccc3nc2n1C4CCCCC4)S(=O)(=O)c5ccccc5)c6ccccc6
400,CHEMBL2334341,CHEMBL1409883,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCCNC(=O)c1nnsc1[S+]([O-])c2ccc(Cl)cc2
401,CHEMBL2334341,CHEMBL1484163,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CCOC(=O)C1=C(Cc2ccc(OC)cc2)C(=O)c3ccccc3C1=O
402,CHEMBL2334341,CHEMBL1498509,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,O=C1C(=O)c2ccc(cc2c3ccccc13)c4ccccc4
403,CHEMBL2334341,CHEMBL1498652,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,OC1=C(C(=O)c2ccccc12)C3=Nc4ccccc4C3=O
404,CHEMBL2334341,CHEMBL1501990,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,OC1(NC(=O)c2ccccc2)C(=O)c3ccccc3C1=O
405,CHEMBL2334341,CHEMBL1504661,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,NC(=O)c1ccc(cc1)N=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-]
406,CHEMBL2334341,CHEMBL1514238,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,[O-][N+](=O)c1oc(cc1)C(=O)\C=C\c2ccc(Cl)cc2
407,CHEMBL2334341,CHEMBL192627,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
408,CHEMBL2334341,CHEMBL1978564,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CN(C)c1ccc(cc1)\N=C\c2oc(C)cc2
409,CHEMBL2334341,CHEMBL295316,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC1=CC(=O)c2c(O)cccc2C1=O
410,CHEMBL2334341,CHEMBL468167,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl
411,CHEMBL2334341,CHEMBL51314,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,CC(C)(C)C(=O)Nc1ccc2c(c1)C(=O)C(=O)c3ccccc23
412,CHEMBL2334341,CHEMBL4159525,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C=C1/C(=CC=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CC#C[C@@H](O)C23CC4CC(CC(C4)C2)C3)C[C@@H](O)C[C@@H]1O
413,CHEMBL2334341,CHEMBL4202828,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3,C=C1/C(=CC=C(/CC)c2cccc(CCCCCC(C)(C)O)c2)C[C@@H](O)C[C@@H]1O
414,CHEMBL2407821,CHEMBL1834893,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCC(CC)(c1ccc(OC[C@H](O)C(C)(C)C)c(C)c1)c2ccc(O[C@@H](CO)CCO)c(C)c2
415,CHEMBL2407821,CHEMBL2112315,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCOC(=O)\C=C\C1(CC1)[C@H](O)\C=C\[C@@H](C)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
416,CHEMBL2407821,CHEMBL2171447,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(CCc2ccc(CO)c(CO)c2)c1
417,CHEMBL2407821,CHEMBL2171448,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CC\C(=C/C=C/C(O)(C(F)(F)F)C(F)(F)F)\c1cccc(OCc2ccc(CO)c(CO)c2)c1
418,CHEMBL2407821,CHEMBL2171449,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCCc1cc(ccc1c2cc(OCc3ccc(CO)c(CO)c3)ccc2CC)C(O)(CC)CC
419,CHEMBL2407821,CHEMBL2171450,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCCc1cc(ccc1c2cc(CCc3ccc(CO)c(CO)c3)ccc2C)C(O)(CC)CC
420,CHEMBL2407821,CHEMBL222195,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CC[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CCC2\C(=C\C=C/3\C[C@@H](O)C[C@H](O)C3=C)\CCC[C@]12C
421,CHEMBL2407821,CHEMBL226380,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@@H](CCCC(C)(C)O)C1CCC2\C(=C\C=C3C[C@@H](O)C(=CCF)[C@H](O)C3)\CCCC12C
422,CHEMBL2407821,CHEMBL2334341,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CC[Si](CC)(c1ccc(OCC2CO2)c(C)c1)c3ccc(OCC(=O)C(C)(C)C)c(C)c3
423,CHEMBL2407821,CHEMBL2407822,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cnnn4)[C@H](O)C3=C)\CCC[C@]12C
424,CHEMBL2407821,CHEMBL2407823,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4cncn4)[C@H](O)C3=C)\CCC[C@]12C
425,CHEMBL2407821,CHEMBL2407824,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4nccn4)[C@H](O)C3=C)\CCC[C@]12C
426,CHEMBL2407821,CHEMBL2407825,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnn4)[C@H](O)C3=C)\CCC[C@]12C
427,CHEMBL2407821,CHEMBL2407826,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ccnc4)[C@H](O)C3=C)\CCC[C@]12C
428,CHEMBL2407821,CHEMBL3263871,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CC#C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
429,CHEMBL2407821,CHEMBL3263872,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CC#C[C@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
430,CHEMBL2407821,CHEMBL3745849,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)C45CC6CC(CC(C6)C4)C5
431,CHEMBL2407821,CHEMBL3746013,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCn1c(ccc1C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)NCCCN3CCOCC3
432,CHEMBL2407821,CHEMBL3747395,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCOc1ccc(NC(=O)c2ccc(n2CC)C(CC)(CC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)cc1
433,CHEMBL2407821,CHEMBL3747703,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CC[C@@H](C)[C@H](NC(=O)c1ccc(n1CC)C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)C(=O)O
434,CHEMBL2407821,CHEMBL3747761,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@]12CCC\C(=C/C=C3C[C@@H](O)C(=C)[C@H](O)C3)\[C@@H]1CC[C@@H]2C#CC#C[C@@H](O)CC45CC6CC(CC(C6)C4)C5
435,CHEMBL2407821,CHEMBL3823873,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,COc1cccc(c1)C2=Nc3ccccc3C(=S)N2
436,CHEMBL2407821,CHEMBL4080769,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
437,CHEMBL2407821,CHEMBL409470,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@@H](C[C@H]1CC(=C)C(=O)O1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C(=C)[C@H](O)C4)\CCC[C@]23C
438,CHEMBL2407821,CHEMBL4105311,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,CCN(CC)CCNC(=O)c1cc(cn1CC)C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2
439,CHEMBL2407821,CHEMBL452878,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@@H](\C=C\C[C@@H](O)CC12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
440,CHEMBL2407821,CHEMBL466792,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)[C@H](CCn4ncnn4)[C@H](O)C3=C)\CCC[C@]12C,C[C@@H](\C=C\C[C@@H](O)C12CC3CC(CC(C3)C1)C2)[C@H]4CC[C@H]5\C(=C\C=C6C[C@@H](O)C(=C)[C@H](O)C6)\CCC[C@]45C
