"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1650443";"TRELAGLIPTIN";"3";"357.39";"0";"0.53";"27j";"Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1650432";"";"0";"345.35";"0";"1.37";"21";"N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)ncc(F)c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1650425";"";"0";"389.50";"0";"2.49";"17d";"CC(C)(C)C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1650422";"";"0";"333.40";"0";"1.07";"17a";"C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL1650416";"";"0";"403.46";"0";"2.90";"15c";"N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccccc2F)c1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1664315";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1649419";"1";"Scientific Literature";"J. Med. Chem.";"2011";"None";""
"CHEMBL398373";"";"0";"479.52";"0";"4.83";"2a";"NCCCC[C@H](N)C(=O)N1Cc2ccccc2C1P(=O)(Oc1ccccc1)Oc1ccccc1";"IC50";"'='";"2110.0";"nM";"5.68";"";"";"UO_0000065";"11.84";"0.23";"0.85";"5.26";"0";"CHEMBL901593";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138263";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL235766";"";"0";"658.64";"2";"2.62";"5";"CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"9.53";"0.19";"3.66";"3.51";"0";"CHEMBL901593";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138263";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL439382";"";"0";"514.52";"1";"3.95";"4";"CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)C2CCCN2)cc1";"IC50";"'='";"56000.0";"nM";"4.25";"";"";"UO_0000065";"8.26";"0.16";"0.30";"3.37";"0";"CHEMBL901593";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138263";"1";"Scientific Literature";"J. Med. Chem.";"2007";"None";""
"CHEMBL396168";"";"0";"568.57";"0";"2.34";"9";"Cc1ccc(C(=O)N(C)c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887124";"Inhibition of human DPP8 after 15 mins by continuous fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139199";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL429653";"";"0";"604.62";"0";"1.89";"8";"Cc1ccc(S(=O)(=O)N(C)c2ccc([C@H](C(=O)N(C)C)[C@H](N)C(=O)N3CC[C@H](F)C3)cc2)cc1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL887124";"Inhibition of human DPP8 after 15 mins by continuous fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139199";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL392825";"";"0";"389.94";"0";"1.95";"26";"C[C@@H](C1CCC(N(C)C(=O)C2CC2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1.Cl";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"13.92";"0.27";"2.97";"7.38";"0";"CHEMBL887124";"Inhibition of human DPP8 after 15 mins by continuous fluorescent assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139199";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL505629";"";"0";"378.43";"0";"1.94";"B";"N[C@@H](CCCCNC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N1CCCC1";"IC50";"'='";"147.0";"nM";"6.83";"";"";"UO_0000065";"18.06";"0.35";"4.89";"5.35";"0";"CHEMBL988355";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155131";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL480155";"";"0";"371.42";"0";"0.27";"10k";"N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ccc(C(N)=O)cc3)C[C@@H]21";"IC50";"'='";"2130.0";"nM";"5.67";"";"";"UO_0000065";"15.27";"0.29";"5.40";"5.54";"0";"CHEMBL988355";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155131";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL452297";"";"0";"375.37";"0";"1.76";"21b";"N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1CC(F)(F)F)Cc1ccccc1F";"IC50";"'='";"27000.0";"nM";"4.57";"";"";"UO_0000065";"12.17";"0.24";"2.81";"6.06";"0";"CHEMBL965323";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157442";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL452805";"";"0";"307.37";"0";"0.82";"21a";"C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1ccccc1F";"IC50";"'='";"87000.0";"nM";"4.06";"";"";"UO_0000065";"13.21";"0.25";"3.24";"5.38";"0";"CHEMBL965323";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157442";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL452289";"";"0";"352.38";"0";"3.97";"24d";"NC(=O)c1cccc(-c2ccc([C@H](N)Cc3cc(F)ccc3F)cc2)c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL965323";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157442";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL203032";"";"0";"359.39";"0";"0.71";"18j";"N#C[C@@H]1CCCN1C(=O)CNCCC(=O)NCc1ccc([N+](=O)[O-])cc1";"IC50";"'='";"2387.0";"nM";"5.62";"";"";"UO_0000065";"15.64";"0.30";"4.91";"4.38";"0";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL372746";"";"0";"433.46";"0";"0.74";"18e";"N#C[C@@H]1CCCN1C(=O)CNCCC(=O)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1";"IC50";"'='";"202.0";"nM";"6.70";"";"";"UO_0000065";"15.44";"0.29";"5.95";"6.92";"0";"CHEMBL860343";"Inhibitory activity against DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148575";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL189645";"";"0";"444.40";"0";"2.93";"13";"N[C@@H](Cc1ccc(-c2ccc(F)cc2)cc1)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL3330051";"";"0";"289.35";"0";"1.72";"8c";"Cc1ccccc1C[C@@H](N)CC(=O)N1C[C@@H](F)C[C@H]1C#N";"IC50";"'='";"710.0";"nM";"6.15";"";"";"UO_0000065";"21.25";"0.40";"4.43";"8.77";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330058";"";"0";"344.22";"0";"2.72";"8j";"N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"19.53";"0.42";"4.00";"9.59";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330064";"";"0";"311.43";"0";"2.55";"9c";"Cc1ccccc1C[C@@H](N)CC(=O)N1[C@H](C#N)C[C@@H]2CCC[C@@H]21";"IC50";"'='";"76720.0";"nM";"4.12";"";"";"UO_0000065";"13.21";"0.24";"1.57";"5.87";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330065";"";"0";"315.39";"0";"2.38";"9d";"N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cccc(F)c1";"IC50";"'='";"36530.0";"nM";"4.44";"";"";"UO_0000065";"14.07";"0.26";"2.06";"6.33";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL3330072";"";"0";"333.38";"0";"2.52";"9k";"N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3370157";"Inhibition of DPP8 (unknown origin) expressed in baculovirus expression system using Ala-Pro-AMC as substrate by continuous fluorometric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351537";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"None";""
"CHEMBL399726";"";"0";"380.45";"0";"1.32";"32";"Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1";"IC50";"'='";"704000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL943038";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140588";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL379702";"";"0";"538.50";"0";"1.47";"26";"CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL866329";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148642";"1";"Scientific Literature";"J. Med. Chem.";"2006";"None";""
"CHEMBL1243127";"";"0";"418.86";"0";"1.54";"18b";"N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1246390";"Inhibition of human recombinant His-tagged DPP8 expressed in insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240513";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL1243216";"";"0";"384.44";"0";"-0.10";"32";"NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1246390";"Inhibition of human recombinant His-tagged DPP8 expressed in insect cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1240513";"1";"Scientific Literature";"J. Med. Chem.";"2010";"None";""
"CHEMBL407296";"";"0";"266.35";"0";"-0.19";"11";"CCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)N(C)C)[C@H](C)N1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL939128";"Inhibition of human DPP8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143890";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL270365";"";"0";"271.75";"0";"3.35";"9";"Cn1cnc2ccc(-c3ccccc3Cl)c(CN)c21";"IC50";"'='";"50000.0";"nM";"4.30";"";"";"UO_0000065";"15.83";"0.31";"0.95";"9.81";"0";"CHEMBL951313";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143921";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL231294";"";"0";"462.35";"0";"1.86";"35";"N[C@H]1CN(c2ccn3cnnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"12.98";"0.25";"2.66";"6.25";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL426469";"";"0";"334.37";"0";"1.84";"45 [isomer A-2]";"Cc1[nH]nc2c1CN(C(=O)C[C@H](N)Cc1cc(F)ccc1F)CC2";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"13.82";"0.26";"2.78";"6.16";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL230496";"";"0";"357.38";"0";"1.49";"15a";"C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1";"IC50";"'='";"58000.0";"nM";"4.24";"";"";"UO_0000065";"11.85";"0.23";"2.75";"5.62";"0";"CHEMBL887400";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144611";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL390193";"";"0";"420.35";"0";"3.43";"13";"N[C@H]1CN(c2ccccc2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F";"IC50";"'='";"33000.0";"nM";"4.48";"";"";"UO_0000065";"14.63";"0.28";"1.05";"15.32";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL231497";"";"0";"476.38";"0";"2.17";"43";"Cc1nnc2ccc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)nn12.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL888505";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145410";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL195667";"";"0";"508.47";"0";"3.40";"38";"C[C@@H](c1ccc(-c2cccc(-c3nnco3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829379";"Inhibitory concentration against dipeptidylpeptidase 8 was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL426649";"";"0";"405.39";"0";"3.28";"67";"N[C@@H](CC(=O)N1CCc2nc(C(F)(F)F)sc2C1)Cc1cc(F)ccc1F";"IC50";"'='";"29000.0";"nM";"4.54";"";"";"UO_0000065";"11.19";"0.23";"1.26";"7.66";"0";"CHEMBL827157";"Inhibitory concentration against human dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144438";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL537625";"";"0";"357.79";"0";"0.86";"22";"Cl.N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1ccc(F)c(F)c1";"IC50";"'='";"38000.0";"nM";"4.42";"";"";"UO_0000065";"13.76";"0.26";"3.56";"5.74";"0";"CHEMBL828147";"In vitro inhibitory concentration was measured against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141929";"1";"Scientific Literature";"J. Med. Chem.";"2005";"None";""
"CHEMBL427261";"";"0";"405.78";"0";"2.39";"39";"N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(Cl)ccc1F";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893278";"Inhibition of DPP8 activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148001";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL255769";"";"0";"237.31";"0";"2.70";"3a";"Cn1cnc2ccc(-c3ccccc3)c(CN)c21";"IC50";"'='";"63000.0";"nM";"4.20";"";"";"UO_0000065";"17.70";"0.32";"1.50";"9.58";"0";"CHEMBL951313";"Inhibition of DPP8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143921";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL191258";"";"0";"541.52";"0";"3.10";"32";"N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N1CCCC1)c1ccc(-c2ccc(F)cc2)cc1.O=C(O)C(F)(F)F";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"11.28";"0.21";"1.72";"7.24";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
"CHEMBL541919";"";"0";"574.58";"0";"2.70";"52";"CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-[n+]3ccccc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F";"IC50";"'='";"12000.0";"nM";"4.92";"";"";"UO_0000065";"10.66";"0.20";"2.22";"6.98";"0";"CHEMBL828524";"Inhibitory concentration against dipeptidylpeptidase 8";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL4657";"Dipeptidyl peptidase VIII";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139622";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2005";"None";""
